net,length_um
u_transform_scheduler_core.tx_dout_valid,335.23µm
clknet_leaf_70_clk_regs,334.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[12\],333.96µm
clknet_leaf_35_clk_regs,333.7µm
_04385_,333.27µm
_08598_,333.14µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[3\],333.09µm
clknet_leaf_1_clk_regs,332.32µm
_05551_,331.82µm
clknet_leaf_23_clk_regs,331.51µm
_04721_,331.31µm
clknet_leaf_91_clk_regs,330.9µm
_07206_,330.69µm
clknet_leaf_95_clk_regs,330.44µm
net157,330.24µm
_02446_,330.14µm
clknet_leaf_0_clk_regs,330.08µm
_05080_,329.84µm
clknet_leaf_20_clk_regs,328.56µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[5\],328.41µm
clknet_leaf_8_clk_regs,327.49µm
_04871_,327.04µm
_02560_,326.88µm
net117,326.78µm
_04690_,326.63µm
clknet_leaf_58_clk_regs,325.96µm
_04108_,325.41µm
_05713_,325.41µm
_05842_,324.62µm
clknet_leaf_19_clk_regs,324.025µm
top_state\[8\],323.93µm
clknet_leaf_68_clk_regs,323.77µm
_07001_,322.71µm
_03347_,322.61µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_stage_valid,321.54µm
u_transform_scheduler_core.mod_diag_X0_q\[11\],321.13µm
u_transform_scheduler_core.mod_diag_X1_q\[12\],321.04µm
_04519_,320.88µm
clknet_leaf_25_clk_regs,320.31µm
_04691_,319.91µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[2\],319.91µm
_00041_,319.86µm
_04714_,319.35µm
_03885_,319.3µm
clknet_leaf_86_clk_regs,319.09µm
_06806_,318.69µm
_08599_,316.6µm
_04080_,316.09µm
u_transform_scheduler_core.bf_X0_i\[8\],316.09µm
_04692_,315.78µm
clknet_leaf_81_clk_regs,315.65µm
_05233_,314.82µm
_04115_,314.21µm
_04332_,314.05µm
clknet_leaf_96_clk_regs,314µm
clknet_leaf_42_clk_regs,313.03µm
_04472_,312.58µm
_04371_,312.53µm
clknet_leaf_94_clk_regs,311.96µm
clknet_leaf_46_clk_regs,310.84µm
clknet_leaf_34_clk_regs,309.31µm
_04117_,308.15µm
clknet_leaf_36_clk_regs,307.94µm
_02977_,307.64µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[2\],307.54µm
_04739_,307.44µm
clknet_leaf_2_clk_regs,306.72µm
_02219_,306.42µm
clknet_leaf_90_clk_regs,306.21µm
net63,305.91µm
_07087_,305.76µm
_04642_,305.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[0\],303.67µm
core_X2_q\[14\],303.11µm
_02371_,302.65µm
clknet_leaf_48_clk_regs,302.24µm
clknet_leaf_16_clk_regs,301.12µm
_04340_,300.51µm
_04113_,300.26µm
clknet_leaf_45_clk_regs,300.05µm
clknet_leaf_62_clk_regs,300.05µm
net62,299.9µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[8\],298.63µm
u_transform_scheduler_core.mod_diag_X1_q\[10\],298.15µm
u_transform_scheduler_core.mod_diag_X1_q\[14\],298.02µm
_04277_,296.69µm
clknet_leaf_75_clk_regs,295.77µm
_04959_,295.04µm
_02542_,294.86µm
clknet_leaf_37_clk_regs,294.4µm
_02218_,293.54µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[10\],293.44µm
core_X2_i\[9\],293.33µm
core_X2_i\[1\],293.23µm
_04782_,293.03µm
_01792_,292.72µm
_05384_,292.42µm
_07108_,292.37µm
clknet_leaf_7_clk_regs,291.29µm
_08033_,290.9µm
_04221_,290.74µm
_04651_,290.74µm
clknet_leaf_31_clk_regs,290.68µm
_03910_,290.28µm
_02388_,289.62µm
net93,289.11µm
_00067_,289.01µm
_04846_,288.45µm
_04653_,287.94µm
_02906_,286.87µm
u_transform_scheduler_core.bf_X0_i\[13\],286.41µm
_07208_,286.26µm
_05278_,285.7µm
_04513_,285.65µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[15\],285.14µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[11\],285.09µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[7\],284.12µm
_02995_,284.07µm
_02584_,283.71µm
_05351_,283.46µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[4\],283.35µm
_02448_,283.1µm
u_transform_scheduler_core.fft128_active,282.44µm
u_transform_scheduler_core.bf_X0_i\[5\],281.93µm
_02909_,281.83µm
_04393_,281.83µm
_05177_,281.12µm
u_transform_scheduler_core.mod_diag_X0_q\[9\],279.59µm
top_state\[4\],279.18µm
_05285_,278.3µm
_04335_,277.81µm
_04356_,277.35µm
_04710_,277.2µm
net213,277.04µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[7\],276.69µm
u_transform_scheduler_core.bf_X0_i\[14\],276.51µm
u_transform_scheduler_core.mod_diag_addr1\[5\],276.28µm
_02396_,275.21µm
_04226_,274.65µm
clknet_leaf_11_clk_regs,274.34µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_uop_reg\[0\],274.09µm
_04232_,273.99µm
_02702_,273.28µm
_05554_,271.85µm
_04279_,271.75µm
_04334_,271.6µm
_04358_,270.58µm
u_transform_scheduler_core.bf_X0_q\[2\],268.85µm
u_transform_scheduler_core.ofdm_sample_i\[4\],268.8µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[6\],268.69µm
_04418_,267.88µm
_04109_,267.06µm
_02302_,266.61µm
_02443_,266.2µm
_03264_,265.49µm
_05792_,264.47µm
u_transform_scheduler_core.u_fft128_modulo_controller.slot_phase\[2\],264.37µm
_08032_,262.94µm
_06094_,262.69µm
u_transform_scheduler_core.mod_diag_X1_i\[11\],262.13µm
_03618_,262.08µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[15\],261.53µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[0\],261.41µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[0\],261.41µm
_02699_,261.11µm
u_transform_scheduler_core.mod_diag_X0_q\[12\],261.06µm
clknet_2_1_0_clk_regs,261.01µm
_02256_,260.6µm
_03692_,260.04µm
_04357_,259.99µm
u_transform_scheduler_core.mod_diag_addr0\[4\],259.99µm
_05256_,259.89µm
clknet_leaf_57_clk_regs,259.68µm
_08035_,259.43µm
_05326_,259.38µm
_03563_,258.965µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[14\],258.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[9\],258.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_stage_valid,257.65µm
_05238_,257.6µm
_06151_,257.49µm
_02478_,256.73µm
_08031_,256.63µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_stage\[2\],256.55µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[5\],256.53µm
u_transform_scheduler_core.rx_state\[15\],256.02µm
_04123_,255.51µm
_04649_,254.85µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[7\],254.8µm
u_transform_scheduler_core.bf_X0_i\[11\],254.39µm
_05550_,253.93µm
_02608_,253.88µm
u_transform_scheduler_core.bf_X0_i\[9\],253.78µm
u_transform_scheduler_core.mod_diag_X0_q\[10\],252.66µm
_05889_,252.48µm
u_transform_scheduler_core.u_fft128_modulo_controller.read_issue_count\[0\],252.16µm
clknet_leaf_27_clk_regs,251.74µm
_03743_,251.64µm
_05242_,251.59µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[3\],251.51µm
_02614_,251.13µm
u_transform_scheduler_core.mod_diag_addr1\[6\],250.93µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[12\],250.42µm
_04797_,250.37µm
_05878_,250.32µm
_04689_,250.06µm
_05183_,249.3µm
_05902_,248.69µm
_03882_,248.64µm
_05715_,248.64µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[11\],248.28µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[5\],248.28µm
_05135_,248.23µm
_06057_,248.13µm
_06160_,247.91µm
_02379_,247.67µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_sum_i_reg\[0\],245.94µm
_04127_,245.89µm
_03884_,244.92µm
net212,244.87µm
_02570_,244.77µm
u_transform_scheduler_core.mod_diag_addr1\[4\],244.31µm
u_transform_scheduler_core.mod_diag_addr0\[6\],243.8µm
clknet_leaf_24_clk_regs,243.57µm
_04662_,243.29µm
_05122_,242.53µm
_03051_,242.21µm
_05184_,241.92µm
u_transform_scheduler_core.mod_diag_X1_i\[9\],241.61µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[13\],241.56µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[4\],241µm
_04705_,239.78µm
_04711_,239.78µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[3\],239.37µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[0\],239.22µm
_06937_,238.81µm
clknet_2_2_0_clk_regs,238.71µm
_04136_,237.54µm
clknet_2_3_0_clk_regs,236.98µm
_04537_,236.93µm
_05208_,236.32µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[4\],236.11µm
_04353_,235.76µm
_03744_,235.3µm
_02618_,234.89µm
_02153_,234.64µm
u_transform_scheduler_core.dft12_tx_active,233.62µm
clknet_0_clk,233.62µm
_02604_,233.16µm
_05017_,232.4µm
u_transform_scheduler_core.u_fft128_modulo_controller.read_issue_count\[1\],230.36µm
_04139_,230.26µm
_04147_,230.26µm
u_transform_scheduler_core.fft128_tx_active,230.26µm
_04851_,229.65µm
u_transform_scheduler_core.ofdm_sample_i\[1\],229.65µm
core_X2_i\[12\],229.19µm
_04626_,228.68µm
u_transform_scheduler_core.mod_diag_X0_q\[14\],228.63µm
clknet_leaf_33_clk_regs,227.91µm
u_transform_scheduler_core.mod_diag_addr0\[5\],227.51µm
u_transform_scheduler_core.mod_diag_X0_q\[13\],227.1µm
_02452_,226.95µm
_05692_,226.85µm
_05298_,225.84µm
_06152_,225.27µm
_02566_,224.81µm
_02163_,222.93µm
_08105_,222.37µm
clknet_2_0_0_clk_regs,221.91µm
_04680_,221.35µm
_04053_,221.3µm
u_transform_scheduler_core.rx_state\[3\],220.43µm
u_transform_scheduler_core.rx_state\[2\],220.23µm
_02459_,218.93µm
_04408_,218.45µm
net164,217.99µm
u_transform_scheduler_core.rx_state\[5\],217.94µm
_04889_,217.33µm
_04231_,216.75µm
u_transform_scheduler_core.ofdm_sample_i\[2\],216.26µm
_02471_,215.58µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[9\],214.02µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[14\],213.51µm
_04908_,213.46µm
_05182_,213.41µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[2\],213.15µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_sum_q_reg\[0\],212.85µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[2\],212.8µm
_02074_,212.29µm
_02307_,211.75µm
u_transform_scheduler_core.fifo_x2_q\[0\]\[1\],211.73µm
_02923_,211.67µm
_04494_,208.42µm
_03394_,207.91µm
clknet_leaf_97_clk_regs,207.7µm
u_transform_scheduler_core.rx_state\[9\],205.62µm
_04456_,205.57µm
u_transform_scheduler_core.tx_mem_addr\[1\],205.57µm
_08072_,203.33µm
_08104_,203.28µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_stage\[0\],203.065µm
_02511_,202.26µm
_04049_,202.21µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[9\],201.65µm
_05261_,201.04µm
u_transform_scheduler_core.mod_diag_X0_q\[3\],200.63µm
_04339_,200.07µm
_06709_,199.36µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[11\],198.95µm
u_transform_scheduler_core.mod_diag_addr1\[0\],197.73µm
_05217_,196.66µm
u_transform_scheduler_core.mod_diag_X0_i\[11\],196µm
clknet_leaf_30_clk_regs,195.18µm
_07317_,194.42µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[13\],194.37µm
_04350_,193.2µm
u_transform_scheduler_core.ofdm_sample_i\[5\],191.57µm
u_transform_scheduler_core.mod_diag_X1_i\[14\],191.16µm
_04399_,190.5µm
_03880_,190.4µm
_02259_,190.09µm
_04785_,189.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[4\],189.38µm
_04597_,189.28µm
_06159_,188.92µm
_06649_,188.87µm
_03920_,188.51µm
u_transform_scheduler_core.tx_mem_addr\[3\],188.36µm
net78,188.31µm
_04327_,187.75µm
u_transform_scheduler_core.small_sent_uop,187.7µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[15\],187.65µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[3\],187.65µm
_03284_,187.04µm
_06644_,186.48µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_uop_reg\[1\],186.02µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_stage\[0\],185.1µm
_06242_,185µm
_04242_,184.85µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[3\],183.88µm
_07178_,183.78µm
u_transform_scheduler_core.ofdm_sample_i\[0\],183.78µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[13\],183.37µm
_05387_,183.17µm
u_transform_scheduler_core.bf_X0_i\[1\],182.66µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[16\],182.66µm
_07203_,182.61µm
_03598_,182.05µm
_02530_,181.64µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_addr0\[0\],181.64µm
_03240_,180.88µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[3\],180.47µm
u_transform_scheduler_core.bf_X0_i\[10\],179.91µm
u_transform_scheduler_core.u_fft128_modulo_controller.slot_phase\[0\],179.67µm
_02477_,179.4µm
u_transform_scheduler_core.mod_diag_valid,178.84µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[0\],178.64µm
_04925_,178.13µm
_05442_,178.13µm
_07393_,178.13µm
_04304_,177.67µm
_04577_,177.57µm
_06671_,176.96µm
_04622_,176.65µm
_02458_,175.99µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[12\],175.94µm
_04170_,175.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[4\],175.02µm
_04593_,174.26µm
u_transform_scheduler_core.fifo_x1_q\[0\]\[1\],174.26µm
_07415_,174.21µm
u_transform_scheduler_core.ofdm_sample_i\[6\],173.6µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[4\],173.47µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[15\],173.19µm
_02410_,173.14µm
u_transform_scheduler_core.mod_x1_q\[0\],172.63µm
_05265_,171.92µm
_02541_,171.51µm
u_transform_scheduler_core.ofdm_mem_addr\[5\],171.46µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[1\],171.46µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[1\],171.05µm
_04558_,170.9µm
_04487_,170.85µm
u_transform_scheduler_core.ofdm_sample_valid,170.85µm
_04050_,170.29µm
_05075_,170.29µm
u_transform_scheduler_core.rx_state\[7\],170.29µm
_03609_,170.24µm
_06648_,169.83µm
_05390_,169.78µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[7\],169.78µm
_02158_,169.73µm
_04409_,169.17µm
_07175_,169.17µm
core_X2_i\[15\],168.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[8\],167.59µm
_08089_,167.54µm
_03961_,167.03µm
_04228_,167.03µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[9\],166.93µm
_05149_,165.2µm
_08351_,164.79µm
_05050_,164.74µm
_04945_,164.38µm
net113,164.28µm
_04751_,164.13µm
u_transform_scheduler_core.fifo_x2_q\[0\]\[5\],164.13µm
_04722_,164.08µm
u_transform_scheduler_core.ofdm_sample_i\[3\],163.62µm
_02908_,163.16µm
_02454_,163.01µm
_04415_,162.65µm
_04056_,162.6µm
_06165_,161.48µm
_05999_,161.43µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[9\],161.33µm
_04175_,160.77µm
_04591_,160.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[14\],160.26µm
_03879_,160.16µm
_03375_,159.8µm
_06574_,159.65µm
_02472_,159.29µm
_05547_,158.63µm
_02168_,158.53µm
_04517_,157.92µm
_03407_,157.46µm
_04596_,157.41µm
u_transform_scheduler_core.fifo_radix3\[0\]\[0\],157.41µm
_06885_,156.95µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[11\],156.95µm
_04571_,156.9µm
u_transform_scheduler_core.tx_mem_addr\[2\],156.85µm
core_X2_i\[13\],156.44µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[12\],155.83µm
_03648_,155.78µm
_07054_,155.52µm
_06433_,154.15µm
_06175_,153.64µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[4\],153.54µm
u_transform_scheduler_core.mod_diag_X0_q\[0\],153.49µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[3\],153.13µm
_04379_,153.02µm
u_transform_scheduler_core.mod_diag_X0_q\[8\],152.37µm
_03523_,152.32µm
u_transform_scheduler_core.tx_mem_addr\[5\],151.76µm
u_transform_scheduler_core.mod_diag_addr1\[3\],151.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[5\],150.79µm
_03582_,150.18µm
_04784_,150.18µm
_04235_,150.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[1\],149.72µm
_06893_,149.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[6\],149.52µm
_02547_,148.55µm
_03606_,148.4µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[8\],147.99µm
_04293_,147.38µm
_04757_,147.33µm
_04241_,147.28µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[6\],147.28µm
_02565_,146.87µm
_02169_,146.72µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[5\],146.72µm
_04828_,146.31µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[10\],146.21µm
_02552_,146.16µm
_02509_,145.75µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_j\[3\],145.72µm
u_transform_scheduler_core.fifo_x2_q\[0\]\[3\],145.65µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[14\],145.6µm
clknet_1_0__leaf_clk,145.46µm
_04683_,145.44µm
_04398_,145.14µm
_05515_,145.09µm
_04285_,144.715µm
_04723_,144.63µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[2\],144.58µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[28\],144.58µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[6\],144.58µm
_00004_,144.48µm
_04587_,143.97µm
u_transform_scheduler_core.rx_state\[10\],143.92µm
_02505_,143.56µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_stage\[1\],143.25µm
_04656_,142.95µm
_02479_,142.9µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[5\],142.9µm
_07270_,142.8µm
_04278_,142.49µm
_04780_,142.34µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[1\],142.34µm
_03587_,142.24µm
u_transform_scheduler_core.rx_state\[6\],142.24µm
_07183_,141.83µm
u_transform_scheduler_core.tx_dft12_block_ready,141.73µm
_04411_,141.68µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[9\],140.71µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[15\],140.15µm
_03932_,140.1µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[0\],139.59µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[5\],139.49µm
u_transform_scheduler_core.rx_small_inverse,138.37µm
_07190_,138.32µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[12\],138.01µm
_05553_,137.25µm
_08029_,137.2µm
u_transform_scheduler_core.mod_diag_X0_i\[9\],136.23µm
_02373_,136.18µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[10\],136.18µm
_04989_,136.13µm
_08702_,136.13µm
u_transform_scheduler_core.mod_diag_X1_i\[13\],136.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[15\],136.13µm
_04263_,135.62µm
_02728_,135.57µm
output_left\[6\],135.11µm
u_transform_scheduler_core.tx_mem_addr\[7\],135.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[14\],134.7µm
_04496_,134.55µm
_04524_,134.55µm
_03909_,134.45µm
_04380_,134.45µm
_06933_,134.4µm
_04121_,133.94µm
_08352_,133.94µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[12\],133.94µm
_02749_,133.89µm
u_transform_scheduler_core.dft12_phase\[0\],133.64µm
_07298_,133.38µm
u_transform_scheduler_core.tx_mem_addr\[6\],132.87µm
_05162_,132.82µm
_08471_,132.82µm
_07680_,132.72µm
_04954_,131.75µm
_02404_,131.65µm
_06283_,131.65µm
u_transform_scheduler_core.mod_diag_X1_i\[10\],131.24µm
_04240_,131.09µm
_04694_,131.04µm
_02221_,130.58µm
_03794_,130.58µm
_07123_,130.58µm
clknet_1_1__leaf_clk,128.66µm
_02481_,128.44µm
_03464_,128.29µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[5\],128.29µm
_04718_,128.24µm
_05549_,128.24µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[15\],127.78µm
_06900_,127.73µm
_08047_,127.68µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[17\],127.37µm
_02847_,127.12µm
_04648_,127.115µm
u_transform_scheduler_core.dft12_phase\[1\],126.71µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[8\],126.71µm
_04687_,126.66µm
_05689_,126.61µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[8\],125.59µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[5\],125.49µm
_04119_,125.08µm
u_transform_scheduler_core.tx_mem_addr\[4\],125.03µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[19\],124.93µm
_03739_,124.37µm
_05073_,124.37µm
u_transform_scheduler_core.u_fft128_modulo_controller.slot_phase\[1\],124.06µm
_03741_,124.01µm
u_transform_scheduler_core.mod_diag_X0_q\[1\],123.81µm
_03818_,123.3µm
u_transform_scheduler_core.mod_diag_X0_i\[0\],123.3µm
_08697_,123.25µm
_08766_,123.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[1\],123.2µm
_04449_,122.75µm
_08055_,122.74µm
_06907_,122.64µm
_02512_,122.18µm
_04944_,122.18µm
_05429_,122.18µm
_04351_,122.13µm
_04709_,122.13µm
_07264_,122.13µm
_02536_,122.08µm
_06601_,122.08µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[1\],122.08µm
_04125_,121.67µm
_08124_,121.62µm
_05048_,121.57µm
_04572_,121.01µm
_08476_,120.6µm
_04671_,120.5µm
