net,length_um
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[0\],313.8µm
_06822_,312.63µm
_03765_,312.58µm
net70,312.37µm
_06624_,311.92µm
_04585_,311.56µm
_07947_,311.51µm
_04581_,311.2µm
clknet_leaf_71_clk_regs,310.64µm
_02485_,310.39µm
_03500_,310.29µm
_04777_,309.5µm
_02451_,309.27µm
net96,308.81µm
_06506_,308.66µm
clknet_leaf_19_clk_regs,308.3µm
clknet_leaf_55_clk_regs,307.28µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[3\],306.98µm
_06648_,306.88µm
_04729_,306.32µm
_05249_,305.25µm
clknet_leaf_84_clk_regs,305.14µm
_04537_,304.79µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[1\],304.74µm
_03340_,304.08µm
_04779_,303.52µm
top_state\[11\],303.21µm
_05039_,303.16µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[12\],303.01µm
net144,302.75µm
_02231_,302.6µm
_04587_,302.14µm
_04259_,301.99µm
_02461_,301.73µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[6\],301.58µm
_06076_,301.02µm
_04361_,300.82µm
_05266_,300.72µm
_06685_,300.72µm
_05348_,300.16µm
_02544_,299.9µm
_02909_,299.8µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[2\],299.75µm
_06856_,299.65µm
_05976_,299.6µm
_02653_,299.24µm
clknet_leaf_61_clk_regs,298.88µm
top_state\[13\],298.68µm
_05037_,298.48µm
_05130_,298.02µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[0\],297.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[3\],297µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[10\],296.03µm
_03514_,295.57µm
_06850_,294.56µm
_03566_,293.44µm
_06857_,293.44µm
_03382_,292.88µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[0\],292.37µm
_02555_,291.4µm
_06968_,291.2µm
net160,290.84µm
_04052_,289.29µm
_04862_,289.26µm
_05259_,288.4µm
_03314_,287.99µm
_05029_,287.84µm
_06662_,287.28µm
_05414_,286.92µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[9\],286.92µm
_04342_,286.87µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[9\],286.87µm
_03557_,286.77µm
_04204_,286.77µm
_02732_,286.36µm
_01800_,286.31µm
_04565_,285.7µm
_06946_,285.6µm
_06835_,284.48µm
clknet_2_1_0_clk_regs,283.97µm
_04731_,283.92µm
_04042_,283.55µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[15\],282.9µm
u_transform_scheduler_core.bf_X0_q\[3\],282.8µm
clknet_leaf_32_clk_regs,281.82µm
_06926_,280.3µm
_04348_,279.59µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[15\],279.49µm
clknet_leaf_27_clk_regs,277.04µm
_07945_,275.72µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[8\],274.75µm
_05216_,274.4µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[4\],273.99µm
_04452_,273.88µm
_02563_,272.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[12\],272.26µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_stage\[2\],271.9µm
_04455_,271.6µm
clknet_leaf_26_clk_regs,271.23µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[4\],271.04µm
net221,270.83µm
_03363_,270.63µm
_03839_,270.02µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[0\],269.2µm
_07138_,268.9µm
core_X2_q\[6\],268.44µm
_06075_,267.83µm
_05059_,267.73µm
_05770_,267.54µm
_03402_,267.17µm
_04559_,267.17µm
_05406_,266.66µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[6\],266.25µm
_05203_,266.2µm
_03462_,266µm
u_transform_scheduler_core.rx_state\[13\],264.98µm
_02586_,264.52µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[5\],264.06µm
_06979_,263.58µm
_02574_,263.45µm
clknet_2_0_0_clk_regs,263.3µm
_03442_,262.08µm
_06703_,261.52µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[3\],261.16µm
_03237_,261.01µm
_05153_,260.5µm
_04690_,260.4µm
_05158_,259.94µm
clknet_2_3_0_clk_regs,259.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_stage_valid,258.82µm
u_transform_scheduler_core.mod_diag_X1_q\[11\],257.49µm
_04041_,257.09µm
_04416_,255.51µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[16\],254.8µm
_05272_,254.06µm
_02552_,253.42µm
_02884_,253.35µm
_05920_,252.3µm
_06861_,252.25µm
_05676_,252µm
_05329_,250.93µm
_05307_,250.88µm
core_X2_q\[1\],250.47µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[4\],250.06µm
_04974_,249.81µm
_04635_,249.25µm
_02578_,249.04µm
clknet_2_2_0_clk_regs,248.79µm
_03638_,247.57µm
_05244_,247.52µm
clknet_leaf_24_clk_regs,247.41µm
_04935_,246.96µm
_05135_,246.96µm
_05252_,246.7µm
_04065_,245.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[14\],245.84µm
_04575_,245.68µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_j\[3\],244.97µm
clknet_leaf_28_clk_regs,244.89µm
_05988_,244.72µm
u_transform_scheduler_core.fifo_x1_q\[0\]\[8\],244.72µm
_02598_,244.36µm
_04193_,244.21µm
_05320_,244.16µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[7\],243.8µm
_04166_,243.09µm
_02383_,242.58µm
u_transform_scheduler_core.fifo_x1_q\[0\]\[10\],241.41µm
_03645_,241.4µm
_08023_,240.39µm
u_transform_scheduler_core.fifo_x1_q\[0\]\[6\],240.39µm
clknet_0_clk,240.34µm
_05221_,240.24µm
_05250_,240.24µm
clknet_leaf_25_clk_regs,239.5µm
u_transform_scheduler_core.rx_state\[2\],239.22µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[11\],239.17µm
u_transform_scheduler_core.bf_X0_q\[2\],238.45µm
_05822_,238.34µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[15\],238.05µm
_02564_,237.74µm
_02556_,236.52µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[2\],236.01µm
_02582_,235.4µm
_07050_,235.4µm
_06701_,235.35µm
_05697_,234.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[8\],234.79µm
_06558_,234.74µm
_02900_,234.28µm
_05011_,234.18µm
_05839_,233.57µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[5\],233.57µm
_04986_,232.96µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[15\],232.96µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[5\],232.45µm
_03988_,231.53µm
_04494_,231.53µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[9\],231.43µm
_06967_,231.38µm
net110,230.92µm
_04928_,230.82µm
_03457_,230.77µm
u_transform_scheduler_core.fifo_radix3\[0\]\[0\],230.72µm
net88,230.46µm
_04121_,230.41µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[14\],230.26µm
_04409_,229.39µm
_04426_,229.34µm
_03856_,229.24µm
_06683_,229.12µm
_02602_,228.86µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[2\],228.47µm
_04601_,228.02µm
_04400_,227.51µm
_05066_,227.46µm
_04723_,226.6µm
u_transform_scheduler_core.bf_X0_q\[1\],226.29µm
_05451_,225.93µm
u_transform_scheduler_core.fft128_tx_active,225.88µm
_06599_,225.73µm
_04879_,225.68µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[10\],225.17µm
_04040_,224.61µm
_06207_,224.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[14\],224µm
_02258_,223.64µm
_04546_,223.54µm
_05317_,223.49µm
clknet_leaf_23_clk_regs,223.33µm
_06083_,223.28µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_j\[4\],222.98µm
_04538_,222.57µm
top_state\[8\],222.47µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[2\],222.47µm
_02259_,222.01µm
_04867_,221.76µm
_05375_,221.76µm
_04167_,221.45µm
_06231_,220.69µm
_06360_,220.23µm
_06975_,220.13µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_stage\[0\],219.82µm
net224,219.31µm
_06084_,219.16µm
_04610_,219.11µm
_03504_,219.01µm
net225,217.99µm
_04330_,217.89µm
_06294_,217.38µm
echo_data\[0\],216.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[16\],216.77µm
_05386_,216.72µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_j\[5\],216.46µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[12\],216.26µm
_05227_,216.21µm
u_transform_scheduler_core.mod_diag_X1_q\[9\],215.7µm
net58,215.7µm
_08274_,215.65µm
net143,215.34µm
_02548_,215.19µm
_06700_,215.09µm
_02560_,214.63µm
_04599_,213.97µm
_04669_,213.97µm
_04336_,213.61µm
_04117_,213.56µm
_04162_,213.51µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_phase,213.1µm
_00308_,212.44µm
_05565_,212.44µm
_03542_,212.38µm
_04169_,212.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[1\],211.83µm
u_transform_scheduler_core.ofdm_sample_i\[0\],211.27µm
_05084_,211.12µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[13\],211.12µm
_03358_,210.56µm
u_transform_scheduler_core.ofdm_fft_block_ready,210.2µm
_06336_,209.96µm
_04615_,209.79µm
_05356_,209.44µm
_05965_,209.44µm
_04299_,209.26µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[10\],208.47µm
_04464_,207.76µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[3\],207.45µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_addr0\[0\],207.4µm
u_transform_scheduler_core.mod_diag_addr0\[5\],205.67µm
_02914_,205.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[13\],205.62µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[7\],205.57µm
_05916_,205.52µm
_04590_,204.6µm
_03437_,204.45µm
_08662_,204.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[14\],203.89µm
_06974_,203.84µm
_06568_,203.28µm
_04979_,202.21µm
u_transform_scheduler_core.mod_diag_addr0\[6\],202.16µm
_04924_,202.14µm
_01983_,201.75µm
_04666_,200.53µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[5\],200.53µm
_03419_,200.02µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[3\],199.15µm
_04039_,198.39µm
_05324_,198.29µm
_05171_,198.24µm
_06563_,197.73µm
_05149_,196.61µm
_04216_,196.05µm
_03318_,195.54µm
_03297_,195.49µm
_04570_,194.98µm
_04443_,194.57µm
_04300_,193.96µm
_06977_,193.81µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[6\],193.76µm
_05351_,193.25µm
_07104_,192.28µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[12\],192.18µm
_06842_,192.08µm
_05345_,191.72µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[14\],191.72µm
_04519_,190.5µm
_04242_,189.38µm
_04396_,189.28µm
_06102_,188.41µm
_06087_,188.36µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_j\[2\],187.8µm
_04457_,187.14µm
_05174_,186.58µm
_05722_,186.48µm
_04137_,185.46µm
_06363_,185.41µm
_02179_,184.29µm
_03294_,183.68µm
_04584_,183.12µm
_05026_,183.12µm
_06505_,182.05µm
u_transform_scheduler_core.mod_diag_addr1\[6\],182.05µm
_02537_,181.64µm
_05062_,181.64µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[3\],181.59µm
_04826_,181.44µm
net91,181.08µm
_04456_,180.93µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[14\],180.88µm
clknet_leaf_31_clk_regs,180.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[15\],179.86µm
_02515_,179.81µm
_05953_,179.76µm
_07220_,179.76µm
_06808_,178.94µm
_04562_,178.18µm
_04058_,177.16µm
_04907_,176.96µm
_05824_,176.96µm
_05301_,176.6µm
_05383_,176.4µm
_04168_,175.84µm
u_transform_scheduler_core.u_fft128_modulo_controller.slot_phase\[2\],175.53µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[4\],175.53µm
_04473_,175.43µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[15\],175.33µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[7\],175.28µm
u_transform_scheduler_core.mod_diag_X1_q\[12\],174.82µm
u_transform_scheduler_core.mod_diag_addr1\[5\],174.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[12\],174.77µm
_03335_,174.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[3\],173.7µm
u_transform_scheduler_core.rx_state\[3\],173.65µm
_03215_,173.6µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[5\],172.17µm
_04197_,172.14µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[13\],172.02µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[3\],170.95µm
_03279_,170.8µm
_04245_,170.34µm
_04568_,170.34µm
_05289_,170.29µm
_02610_,169.83µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[12\],169.83µm
_05279_,169.68µm
_07308_,169.12µm
_02234_,168.15µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[17\],168.15µm
_03189_,168µm
_04298_,167.59µm
_05106_,167.03µm
core_X2_q\[8\],166.98µm
_04638_,166.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[17\],166.01µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_stage\[0\],165.5µm
_02470_,165.4µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_j\[1\],164.84µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[4\],164.41µm
_06932_,164.08µm
u_transform_scheduler_core.mod_diag_addr0\[0\],164.08µm
_04415_,163.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[7\],163.11µm
_04800_,163.01µm
_05003_,162.96µm
_06829_,162.4µm
_07946_,162.19µm
_04160_,161.94µm
echo_data\[1\],161.89µm
u_transform_scheduler_core.mod_diag_addr1\[0\],161.38µm
net216,161.38µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[1\],160.92µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[9\],159.8µm
_02389_,159.24µm
u_transform_scheduler_core.mod_diag_X1_i\[12\],159.14µm
_04899_,159.04µm
u_transform_scheduler_core.tx_output_busy,158.68µm
u_transform_scheduler_core.tx_dft12_block_ready,158.58µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[2\],158.58µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[13\],158.48µm
_02539_,158.02µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[11\],158.02µm
_05041_,157.56µm
_02547_,157.41µm
_05866_,156.85µm
_03724_,155.88µm
_06077_,155.88µm
_04698_,155.68µm
_02730_,155.22µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_stage\[1\],155.04µm
_02482_,154.05µm
u_transform_scheduler_core.rx_state\[11\],154.05µm
_07189_,154µm
clknet_1_0__leaf_clk,153.86µm
net226,153.54µm
_03811_,153.49µm
_04321_,153.44µm
_04335_,152.98µm
net232,152.98µm
_05089_,152.88µm
_04175_,151.3µm
_04839_,151.3µm
_05545_,151.3µm
u_transform_scheduler_core.fifo_x2_i\[0\]\[10\],151.3µm
_06235_,150.79µm
_04178_,150.64µm
_03345_,150.33µm
_02514_,150.23µm
_06408_,150.13µm
_03702_,148.96µm
_05366_,148.96µm
_07107_,148.96µm
_04564_,148.4µm
_03722_,147.99µm
_04428_,147.99µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[14\],147.28µm
top_state\[4\],147.02µm
_04143_,146.82µm
echo_data\[6\],146.77µm
_08678_,146.72µm
_04050_,146.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[15\],146.21µm
_04664_,145.7µm
_06385_,145.65µm
_07049_,145.19µm
u_transform_scheduler_core.small_sent_uop,145.19µm
_06359_,145.04µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_stage_valid,145.04µm
_04318_,144.53µm
_04481_,144.25µm
_02476_,144.07µm
_06092_,143.51µm
_03826_,143.46µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[6\],143.41µm
u_transform_scheduler_core.tx_dout_valid,143.2µm
_06091_,143µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[4\],142.9µm
u_transform_scheduler_core.rx_state\[15\],142.8µm
_02654_,142.39µm
u_transform_scheduler_core.mod_diag_addr0\[4\],142.39µm
_06451_,142.24µm
u_transform_scheduler_core.rx_state\[0\],142.24µm
magic_index\[2\],141.88µm
u_transform_scheduler_core.mod_diag_addr1\[4\],141.83µm
_04190_,141.78µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[15\],141.68µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[17\],141.37µm
_08044_,141.27µm
_02605_,141.22µm
u_transform_scheduler_core.fifo_x2_q\[0\]\[2\],140.84µm
_04345_,140.66µm
_02543_,140.61µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[10\],140.61µm
_04198_,140.56µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[8\],140.56µm
_07117_,139.49µm
_02423_,139.08µm
_04595_,138.93µm
_02493_,138.52µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[9\],138.47µm
_06557_,138.37µm
_06849_,138.37µm
u_transform_scheduler_core.fifo_x2_q\[0\]\[1\],138.37µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[9\],137.86µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[0\],137.86µm
_05306_,137.3µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_stage\[2\],136.28µm
_04475_,135.62µm
_03252_,135.52µm
_04528_,134.6µm
_04488_,134.45µm
_04692_,134.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[0\],133.99µm
_04818_,133.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[7\],133.89µm
_07131_,133.84µm
_06078_,132.92µm
_05792_,132.72µm
_02081_,132.16µm
_02141_,131.6µm
_08657_,131.6µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[10\],131.29µm
_04512_,131.09µm
net52,130.78µm
_04732_,130.63µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[8\],130.63µm
_04280_,130.48µm
_05584_,130.02µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_sum_i_reg\[0\],130.02µm
_05176_,129.97µm
_05609_,129.97µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[0\],129.97µm
_04431_,129.92µm
u_transform_scheduler_core.mod_diag_X1_q\[14\],129.46µm
_06254_,129.41µm
_03831_,129.08µm
_03989_,128.85µm
_05111_,128.85µm
clknet_1_1__leaf_clk,128.66µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[9\],128.29µm
_06279_,128.24µm
_06620_,128.24µm
_04232_,127.83µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_im_reg\[2\],127.73µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[13\],127.68µm
_04274_,127.27µm
_06118_,127.22µm
_03847_,126.66µm
u_transform_scheduler_core.mod_diag_X1_i\[10\],126.66µm
u_transform_scheduler_core.mod_diag_X1_q\[10\],126.61µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[8\],126.05µm
_04656_,125.49µm
_04377_,124.98µm
_05193_,124.93µm
_06688_,124.57µm
u_transform_scheduler_core.mod_diag_X1_i\[9\],124.42µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[13\],124.42µm
_05273_,124.37µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[6\],124.37µm
_06240_,123.91µm
_06668_,123.86µm
_08275_,123.86µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[1\],123.76µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_stage\[1\],123.55µm
_06072_,123.5µm
_03846_,123.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[2\],123.35µm
_04812_,123.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[15\],122.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[12\],122.69µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[0\],122.69µm
_05180_,122.64µm
echo_data\[2\],122.23µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[10\],122.23µm
_05265_,122.18µm
_05257_,122.13µm
_04609_,122.08µm
_05080_,121.57µm
_05972_,121.52µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[17\],121.21µm
_02573_,120.96µm
_06562_,120.96µm
_04600_,120.55µm
_07239_,120.45µm
_05218_,120.4µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[11\],120.12µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[11\],119.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[10\],119.94µm
_06486_,119.89µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[15\],119.38µm
_04679_,119.33µm
_06031_,119.33µm
_05411_,119.02µm
u_transform_scheduler_core.u_mixed_radix_butterfly.uop_full,118.82µm
_02609_,118.77µm
_04725_,118.77µm
_05083_,118.72µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[13\],118.26µm
u_transform_scheduler_core.rx_state\[7\],118.21µm
u_transform_scheduler_core.u_fft128_modulo_controller.read_issue_count\[1\],118.05µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[3\],117.75µm
_05515_,116.68µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[14\],116.68µm
u_transform_scheduler_core.mod_diag_X1_i\[14\],116.68µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[3\],116.63µm
_03377_,116.53µm
_05758_,116.48µm
_05882_,115.97µm
_07201_,115.92µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[0\],115.79µm
_06471_,115.36µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[11\],115.36µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[7\],114.95µm
_05374_,114.8µm
_05412_,114.39µm
_02526_,114.34µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[11\],114.29µm
_02304_,113.88µm
