net,length_um
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[5\],406.15µm
net199,405.79µm
clknet_leaf_11_clk_regs,404.41µm
_02201_,403.76µm
clknet_leaf_56_clk_regs,403.59µm
_04750_,403.35µm
_02923_,402.43µm
clknet_leaf_61_clk_regs,401µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_addr\[4\],399.89µm
_04999_,399.43µm
_04218_,399.12µm
_02604_,398µm
clknet_leaf_9_clk_regs,396.32µm
_03744_,393.32µm
_04513_,392.71µm
_03000_,392.35µm
clknet_leaf_17_clk_regs,392.27µm
_05001_,391.84µm
_02869_,391.59µm
_02614_,391.54µm
_08496_,388.84µm
_07042_,388.69µm
clknet_leaf_55_clk_regs,388.22µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[4\],385.53µm
clknet_leaf_37_clk_regs,385.37µm
clknet_leaf_66_clk_regs,384.96µm
clknet_leaf_31_clk_regs,382.52µm
_04223_,382.17µm
net97,382.12µm
_04380_,382.07µm
_00041_,378.71µm
clknet_leaf_69_clk_regs,378.6µm
_06241_,378.1µm
_07028_,377.59µm
_02119_,376.88µm
_04729_,376.42µm
_03582_,375.91µm
_04796_,375.81µm
net104,375.6µm
_04782_,374.79µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[11\],374.69µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[14\],374.69µm
_02196_,374.64µm
_04735_,373.62µm
_02443_,371.02µm
_02916_,371.02µm
_06749_,370.72µm
_08598_,368.53µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[3\],366.79µm
_02542_,366.49µm
_02957_,366.49µm
_05555_,365.88µm
_04327_,365.73µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[15\],364.05µm
net115,363.79µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_wdata\[6\],363.54µm
_04056_,362.52µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[0\],362.01µm
_04332_,361.04µm
u_transform_scheduler_core.u_fft128_modulo_controller.read_issue_count\[1\],361.04µm
_03918_,360.79µm
_02808_,360.43µm
_04809_,359.06µm
clknet_leaf_72_clk_regs,358.95µm
net171,358.09µm
clknet_leaf_48_clk_regs,357.98µm
_05055_,357.84µm
_05957_,356.82µm
net75,356.82µm
_05107_,356.21µm
_06138_,355.24µm
_04597_,355.14µm
_02480_,353.78µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[16\],351.73µm
clknet_leaf_47_clk_regs,351.26µm
_06280_,351.22µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[13\],351.17µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[8\],349.03µm
_04356_,347.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[12\],347.25µm
_05285_,346.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[1\],346.38µm
net24,346.33µm
_03883_,345.16µm
_02570_,344.96µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[6\],344.04µm
_02188_,343.84µm
_02956_,343.73µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[10\],343.48µm
_02479_,342.87µm
clknet_leaf_30_clk_regs,340.95µm
_04276_,340.53µm
_05454_,340.48µm
_04871_,339.97µm
_07014_,339.97µm
_06475_,339.46µm
_06242_,338.95µm
_02256_,338.9µm
net10,338.85µm
_04937_,337.73µm
_08124_,337.73µm
_05080_,337.17µm
net201,336.76µm
_02618_,334.47µm
_06892_,334.42µm
clknet_leaf_79_clk_regs,332.73µm
_04348_,331.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[5\],330.55µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[2\],326.32µm
_01792_,325.25µm
_05028_,325.18µm
_04489_,324.21µm
_06881_,323.17µm
_03893_,323.12µm
_04277_,322.76µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[4\],321.59µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[6\],320.98µm
_04399_,320.32µm
_02459_,319.7µm
_05816_,319.25µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_stage\[2\],318.76µm
_04914_,318.69µm
net96,317.77µm
_06151_,317.46µm
net200,317.06µm
_04593_,313.7µm
_01987_,313.49µm
_06906_,313.09µm
net63,312.63µm
_02943_,312.12µm
_04596_,312.12µm
_06684_,312.12µm
_05355_,311.46µm
_02478_,311.15µm
_04497_,310.49µm
net203,310.03µm
_06937_,309.88µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[10\],309.12µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[7\],308.15µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[15\],308.14µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[5\],306.62µm
u_transform_scheduler_core.fifo_x0_q\[0\]\[10\],306.42µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[6\],305.86µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[11\],304.74µm
_05410_,304.64µm
_05995_,304.13µm
_04846_,303.52µm
_05474_,303.01µm
_04641_,302.4µm
_05403_,301.98µm
_04491_,300.26µm
_04591_,299.04µm
net77,298.22µm
net95,295.88µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_wdata\[0\],295.17µm
_02074_,294.61µm
_05703_,294.61µm
_08757_,294µm
_07270_,292.42µm
_04337_,291.86µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[0\],291.86µm
_05004_,291.25µm
_05305_,288.45µm
_07181_,287.89µm
_04222_,287.84µm
_02458_,287.58µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[5\],285.44µm
_06551_,285.09µm
_02454_,283.92µm
_05518_,283.92µm
_07206_,283.25µm
_04959_,280.91µm
_05298_,280.61µm
_07049_,280.15µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[9\],280.05µm
_02559_,279.44µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[3\],278.47µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[14\],278.32µm
_04490_,277.68µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[7\],277.5µm
_06434_,275.62µm
_02571_,275.26µm
_02184_,274.4µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[3\],273.43µm
_06160_,272.61µm
_02967_,272.51µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[4\],272.36µm
_06364_,272.26µm
_05547_,271.19µm
_07179_,271.19µm
_05754_,269.51µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[14\],269.46µm
_04377_,269µm
_04777_,267.73µm
_02565_,267.32µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[12\],266.61µm
clknet_leaf_29_clk_regs,266.5µm
_06595_,266.21µm
_04293_,266.1µm
_07264_,266.05µm
_06911_,263.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.multiply_product_fire,262.53µm
_02972_,262.38µm
_05730_,262.08µm
_02153_,261.01µm
_07175_,260.96µm
_05102_,260.4µm
_05261_,258.87µm
_05184_,258.82µm
_06433_,257.8µm
_08033_,257.29µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[7\],257.16µm
_02481_,257.09µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[14\],257.09µm
_04510_,256.58µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[3\],256.12µm
_02988_,255.56µm
_08032_,255µm
_02577_,254.8µm
_08031_,254.49µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[9\],254.44µm
_03058_,254.29µm
_06725_,253.88µm
_02949_,253.85µm
_04508_,253.78µm
_02100_,253.73µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[8\],253.32µm
_03563_,253.27µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[2\],253.27µm
_04226_,252.76µm
_03880_,252.71µm
_03961_,252.15µm
_06408_,252.15µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[8\],251.84µm
u_transform_scheduler_core.small_sent_uop,251.59µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[0\],251.28µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[7\],251.03µm
_08115_,250.42µm
_04680_,249.96µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[13\],249.86µm
u_transform_scheduler_core.tx_cp_length_reg\[0\],249.81µm
clknet_leaf_84_clk_regs,249.5µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[19\],248.23µm
_02584_,248.1µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[17\],247.57µm
_07054_,247.06µm
_04524_,247.01µm
_04407_,246.45µm
_04385_,245.99µm
_02851_,245.43µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[13\],244.72µm
_03618_,242.63µm
_03051_,240.9µm
_06152_,240.59µm
u_transform_scheduler_core.dft12_tx_active,240.49µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[0\],240.42µm
_08749_,240.29µm
clknet_0_clk,240.29µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[6\],239.67µm
_02608_,239.37µm
top_state\[14\],238.56µm
_00344_,237.44µm
_07203_,236.37µm
u_transform_scheduler_core.rx_small_x0_i\[10\],236.32µm
_02471_,235.5µm
_04418_,235.5µm
_05931_,234.08µm
_06509_,233.52µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[8\],232.27µm
_04273_,231.89µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[20\],231.38µm
_05208_,231.28µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[3\],230.82µm
u_transform_scheduler_core.fifo_x1_q\[0\]\[8\],230.77µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_stage\[0\],229.98µm
_05676_,229.65µm
_05238_,229.19µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[15\],229.04µm
_06838_,227.97µm
_03741_,227.46µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_addr0\[0\],227.46µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[16\],226.85µm
_05804_,226.29µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[13\],224.71µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[9\],224.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[10\],224.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[11\],224.2µm
_05330_,224.15µm
_06553_,222.88µm
_05551_,222.52µm
_02113_,222.42µm
_04662_,222.06µm
_06703_,221.76µm
u_transform_scheduler_core.mod_diag_X1_q\[5\],221.76µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[6\],221.3µm
_04408_,221.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[14\],220.69µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[12\],220.28µm
u_transform_scheduler_core.tx_dft12_block_ready,220.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[2\],219.26µm
_03910_,217.13µm
_02482_,216.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[9\],216.77µm
_02909_,216.31µm
_02152_,216.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[8\],215.9µm
_02702_,215.65µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[7\],215.24µm
_00300_,215.14µm
_02722_,214.68µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[10\],214.63µm
_02259_,214.12µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[3\],213.41µm
_05123_,212.29µm
_03895_,211.73µm
_02719_,210.86µm
_04289_,210.71µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[2\],209.64µm
_04683_,209.03µm
_05588_,209.03µm
_05770_,209.03µm
_05531_,207.81µm
_03897_,206.84µm
_05843_,206.69µm
u_transform_scheduler_core.mod_diag_X1_i\[9\],206.18µm
_04411_,205.57µm
_07282_,205.52µm
_07432_,205.52µm
_06787_,205.06µm
_08733_,204.96µm
_02140_,204.4µm
top_state\[5\],204.09µm
u_transform_scheduler_core.u_fft128_modulo_controller.slot_phase\[2\],204.04µm
_02139_,203.84µm
_05831_,203.84µm
_07415_,203.84µm
_08975_,203.38µm
_03885_,202.92µm
_08035_,202.36µm
_06116_,201.7µm
_03648_,201.44µm
top_state\[9\],200.58µm
_04076_,200.07µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[1\],198.49µm
_04240_,198.44µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[4\],197.32µm
_05969_,194.37µm
_04379_,192.94µm
_06298_,192.74µm
_07303_,192.18µm
_05135_,192.08µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[1\],191.87µm
top_state\[2\],191.77µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[12\],191.52µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[12\],191.16µm
_04505_,191.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[13\],189.99µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[2\],189.68µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[3\],189.63µm
_03692_,188.18µm
delaynet_2_core_clk,188.16µm
_04631_,187.09µm
delaynet_0_core_clk,186.48µm
_06159_,186.37µm
_02472_,186.17µm
_02079_,185.97µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[9\],185.46µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[10\],185.41µm
_07293_,184.85µm
_02499_,184.54µm
u_transform_scheduler_core.u_fft128_modulo_controller.read_issue_count\[0\],184.44µm
_03801_,184.29µm
u_transform_scheduler_core.rx_small_x1_i\[10\],183.78µm
_06532_,183.22µm
_05048_,183.17µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[15\],183.12µm
_03794_,182.71µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[0\],182.71µm
_02475_,182.61µm
delaynet_1_core_clk,182.56µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[17\],182.2µm
_02093_,182.1µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[0\],180.93µm
net105,180.93µm
_07301_,180.88µm
_02371_,180.47µm
_02218_,180.32µm
_05380_,180.32µm
_03920_,180.11µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[4\],179.96µm
_07124_,179.91µm
_04242_,179.86µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[5\],178.79µm
_02506_,178.64µm
_05493_,178.64µm
_02452_,178.43µm
_04624_,178.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[2\],177.87µm
_07461_,177.11µm
_04422_,176.55µm
_04781_,176.55µm
_05467_,176.5µm
_07467_,176.5µm
u_transform_scheduler_core.mod_diag_X1_i\[10\],176.5µm
_05756_,176.45µm
_07108_,175.99µm
_02486_,175.84µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[7\],174.87µm
_02484_,174.36µm
_07933_,173.65µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_stage\[0\],173.49µm
_04656_,173.29µm
_05096_,173.04µm
_08726_,173.04µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_stage\[1\],172.78µm
u_transform_scheduler_core.dft12_phase\[0\],172.73µm
_04721_,172.63µm
_02073_,172.58µm
u_transform_scheduler_core.mod_diag_X0_i\[11\],172.58µm
_04228_,172.53µm
u_transform_scheduler_core.mod_diag_X1_i\[11\],172.53µm
_06962_,172.07µm
_07066_,171.97µm
_04437_,171.56µm
u_transform_scheduler_core.mod_diag_X1_i\[13\],171.46µm
_02534_,171.41µm
top_state\[4\],171.255µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[7\],170.9µm
_04357_,170.49µm
_07491_,170.39µm
_07123_,169.83µm
_02487_,169.78µm
_07001_,169.32µm
_03469_,169.12µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_stage\[1\],168.81µm
_04558_,168.76µm
_04516_,168.61µm
_07190_,168.56µm
_04946_,168.15µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[8\],168.15µm
_07450_,168.1µm
_02906_,168.05µm
_06764_,168µm
_03288_,166.32µm
delaynet_3_core_clk,165.76µm
_04390_,164.84µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[4\],164.69µm
_04373_,164.23µm
_03739_,163.11µm
_03747_,163.06µm
_04271_,163.06µm
_04671_,162.6µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[10\],162.45µm
_04050_,161.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[15\],161.33µm
_05152_,160.72µm
_02379_,160.41µm
_04577_,159.8µm
_06394_,159.7µm
_02493_,159.6µm
_08913_,159.09µm
_05668_,158.58µm
_02032_,158.53µm
_06768_,157.51µm
_07753_,157.36µm
net141,156.95µm
_08673_,156.85µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[1\],156.85µm
net117,155.32µm
u_transform_scheduler_core.mod_diag_X0_i\[9\],155.27µm
_02461_,154.61µm
_08078_,154µm
_04137_,153.54µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_group\[3\],153.305µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[17\],152.775µm
_05310_,152.32µm
_05203_,151.91µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[7\],151.91µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[6\],151.81µm
_08812_,151.3µm
_03884_,151.25µm
u_transform_scheduler_core.mod_diag_addr0\[2\],150.97µm
_04691_,150.79µm
u_transform_scheduler_core.tx_dout_valid,150.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[15\],149.67µm
_06366_,149.54µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[11\],149.16µm
top_state\[8\],148.96µm
_02083_,148.45µm
_02219_,148.4µm
_06573_,147.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[1\],147.94µm
_03287_,147.89µm
u_transform_scheduler_core.tx_dft12_hold_i\[0\]\[6\],147.84µm
_04210_,147.38µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[8\],147.33µm
_04152_,147.28µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[6\],147.14µm
_07094_,146.87µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[0\],146.87µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_stage_valid,146.77µm
_06899_,146.72µm
clknet_1_0__leaf_clk,146.63µm
_04309_,146.26µm
_02791_,146.21µm
_04776_,145.7µm
_04141_,145.65µm
_05155_,145.65µm
_03412_,145.24µm
_03900_,145.04µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[14\],144.68µm
_07331_,144.48µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[15\],144.405µm
_03489_,143.92µm
_04690_,142.95µm
_02324_,142.9µm
_03615_,142.85µm
_03779_,142.85µm
_04493_,142.85µm
_05774_,142.85µm
_05360_,142.17µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[10\],141.98µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[1\],141.88µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[3\],141.88µm
_02827_,141.68µm
_03284_,141.32µm
u_transform_scheduler_core.rx_fft128_index\[6\],141.17µm
_03933_,140.81µm
_05266_,140.56µm
_07087_,140.56µm
_07923_,140.56µm
u_transform_scheduler_core.u_fft128_modulo_controller.slot_phase\[1\],140.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[13\],140.2µm
_05335_,140.05µm
_08110_,140µm
_06279_,139.49µm
_04689_,139.03µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_j\[3\],138.67µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[5\],138.37µm
_03366_,138.32µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[2\],138.01µm
_02316_,137.91µm
_08029_,137.91µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[10\],137.4µm
_02488_,137.33µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_issued,136.23µm
_03585_,136.13µm
_04830_,135.57µm
_06649_,135.52µm
_07747_,135.06µm
_03745_,134.45µm
_04351_,134.45µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[5\],134.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[0\],134.04µm
_03818_,133.94µm
u_transform_scheduler_core.tx_sample_index\[2\],133.89µm
_05050_,133.33µm
_06494_,133.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[12\],132.82µm
u_transform_scheduler_core.mod_diag_last,132.77µm
u_transform_scheduler_core.rx_state\[15\],132.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[7\],132.36µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[14\],132.31µm
u_transform_scheduler_core.ofdm_sample_i\[6\],132.16µm
u_transform_scheduler_core.fifo_x0_q\[0\]\[6\],131.65µm
_05373_,131.6µm
u_transform_scheduler_core.mod_diag_valid,131.29µm
_07352_,130.76µm
u_transform_scheduler_core.dft12_ram_i\[5\]\[6\],130.73µm
_06389_,130.53µm
clknet_1_1__leaf_clk,130.39µm
_08105_,129.97µm
u_transform_scheduler_core.mod_diag_X1_i\[12\],129.92µm
_02504_,129.79µm
_02128_,129.36µm
_05556_,129µm
_04523_,128.92µm
magic_index\[2\],128.39µm
_04275_,128.34µm
u_transform_scheduler_core.tx_sample_index\[3\],128.29µm
_03445_,128.24µm
_05075_,128.24µm
_05385_,128.24µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[4\],127.83µm
_04692_,127.78µm
_02518_,127.73µm
_05982_,127.68µm
_03712_,127.42µm
_06371_,127.12µm
_04394_,126.66µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[1\],126.66µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[12\],126.66µm
_02396_,126.56µm
_04389_,126.56µm
_06942_,126.56µm
_04371_,126µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[0\],125.54µm
_04231_,125.49µm
u_transform_scheduler_core.tx_dout\[3\],125.49µm
_02477_,125.285µm
_02221_,125.08µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[0\],125.03µm
_04114_,124.98µm
_06070_,124.98µm
_04826_,124.93µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_sum_i_reg\[0\],124.93µm
_04384_,124.88µm
_06405_,124.88µm
_07298_,124.88µm
_06767_,124.37µm
_06164_,124.06µm
_06169_,123.91µm
_03346_,123.81µm
_08774_,123.81µm
_05661_,123.3µm
_04233_,123.25µm
_05349_,123.25µm
_07436_,123.2µm
_03817_,122.79µm
_02485_,122.74µm
_02494_,122.74µm
_06457_,122.69µm
