net,length_um
clknet_leaf_38_clk_regs,303.97µm
_06336_,303.67µm
_07757_,303.57µm
_05555_,303.06µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[10\],302.96µm
clknet_leaf_37_clk_regs,301.63µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[7\],301.33µm
clknet_leaf_77_clk_regs,300.76µm
_04034_,300.46µm
_04771_,299.85µm
_02002_,299.7µm
u_transform_scheduler_core.fifo_radix3\[0\]\[0\],298.63µm
_05463_,298.58µm
_02583_,298.37µm
_02341_,298.27µm
_06121_,297.97µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[9\],297.92µm
_04244_,297.51µm
_02571_,296.64µm
net83,296.44µm
_05477_,296.34µm
clknet_leaf_20_clk_regs,295.72µm
_02094_,292.98µm
clknet_leaf_97_clk_regs,291.7µm
_04475_,291.25µm
_02423_,290.79µm
_02454_,290.64µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_addr\[3\],290.5µm
clknet_leaf_57_clk_regs,290.32µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_addr\[0\],290.18µm
_04961_,290.08µm
u_transform_scheduler_core.bf_X0_i\[10\],289.67µm
_04341_,289.16µm
net156,288.6µm
_06811_,288.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[7\],287.99µm
clknet_leaf_87_clk_regs,287.83µm
net88,287.68µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[2\],286.92µm
_06745_,286.36µm
u_transform_scheduler_core.rx_state\[13\],285.8µm
_06079_,285.15µm
_04086_,284.63µm
_02199_,284.22µm
net65,284.17µm
_03867_,284.07µm
_04148_,284.02µm
net70,283.76µm
_04246_,283µm
u_transform_scheduler_core.bf_X0_i\[13\],282.95µm
_04758_,282.44µm
_05036_,282.29µm
clknet_leaf_89_clk_regs,281.62µm
_02627_,280.71µm
_04806_,280.61µm
_06646_,280.61µm
clknet_leaf_26_clk_regs,280.35µm
_06075_,280.25µm
_05930_,280.2µm
u_transform_scheduler_core.fft128_ofdm_active,280.2µm
_04165_,280.05µm
u_transform_scheduler_core.tx_mapper_done,280µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[5\],279.59µm
_04329_,279.44µm
u_transform_scheduler_core.rx_state\[14\],279.26µm
clknet_leaf_24_clk_regs,279.02µm
_02053_,277.86µm
_04257_,277.81µm
_02121_,277.25µm
clknet_leaf_30_clk_regs,277.09µm
_06005_,276.23µm
_07792_,276.13µm
_06191_,275.57µm
_03696_,273.68µm
_02550_,273.53µm
core_X2_q\[0\],272.82µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[8\],272.77µm
_03438_,272.54µm
_03716_,272.31µm
_02538_,271.8µm
_02690_,271.65µm
clknet_leaf_34_clk_regs,271.49µm
_08216_,270.58µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[9\],270.22µm
_03393_,269.97µm
_04190_,269.92µm
_06173_,269.36µm
clknet_leaf_32_clk_regs,269.2µm
net217,269.1µm
_06718_,268.85µm
_06039_,268.34µm
_02549_,268.24µm
_04766_,268.08µm
_02670_,267.83µm
_03269_,267.68µm
_05505_,267.68µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[11\],267.52µm
_06433_,266.66µm
_04337_,266.1µm
_03171_,265.44µm
_04901_,265.1µm
top_state\[9\],263.55µm
_06834_,263.46µm
_04023_,263.45µm
clknet_leaf_35_clk_regs,263.09µm
_03211_,262.79µm
_04137_,261.11µm
_03697_,260.5µm
_06817_,260.5µm
_04233_,259.89µm
u_transform_scheduler_core.rx_state\[3\],259.89µm
clknet_leaf_27_clk_regs,259.58µm
_03345_,258.33µm
top_state\[5\],257.34µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_addr\[7\],257.14µm
_05535_,257.09µm
_03548_,256.68µm
_06784_,256.53µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[6\],256.02µm
u_transform_scheduler_core.rx_small_inverse,255.97µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[0\],255.71µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_im_reg\[1\],254.95µm
clknet_2_1_0_clk_regs,254.95µm
_04169_,254.49µm
top_state\[10\],253.88µm
clknet_2_3_0_clk_regs,252.1µm
_05109_,252.05µm
_03543_,251.64µm
_08415_,251.49µm
_03714_,251.41µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[2\],250.93µm
core_X2_q\[3\],250.47µm
_02559_,250.26µm
_02166_,249.86µm
_04828_,249.76µm
u_transform_scheduler_core.mod_diag_addr0\[4\],249.25µm
_04037_,248.94µm
_02248_,248.23µm
_05173_,247.52µm
u_transform_scheduler_core.mod_diag_addr1\[4\],246.55µm
_02562_,245.63µm
_03287_,245.38µm
net110,245.02µm
_03695_,244.92µm
_06372_,244.92µm
_04473_,244.82µm
_04954_,244.36µm
_03732_,243.85µm
_02554_,243.34µm
_04263_,242.53µm
_02553_,242.34µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[11\],242.02µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_addr\[1\],241.97µm
_06730_,241.36µm
_04065_,241.1µm
_04111_,240.9µm
_03937_,240.85µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[6\],240.85µm
u_transform_scheduler_core.mod_diag_X1_i\[10\],240.54µm
u_transform_scheduler_core.bf_X0_q\[4\],240.44µm
u_transform_scheduler_core.bf_X0_i\[11\],240.39µm
_05551_,240.24µm
_05710_,240.24µm
clknet_2_2_0_clk_regs,239.37µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[1\],238.66µm
_04480_,238.56µm
_05751_,237.49µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[4\],237.49µm
_07487_,235.96µm
_02802_,235.5µm
u_transform_scheduler_core.mod_diag_X0_q\[13\],235.2µm
_06211_,234.69µm
_04117_,234.33µm
clknet_leaf_28_clk_regs,234.33µm
_06620_,234.13µm
net158,233.67µm
_04077_,233.57µm
_05738_,233.52µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[8\],233.06µm
_04489_,233.01µm
_06158_,232.96µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[10\],232.7µm
_04656_,232.04µm
_04171_,231.99µm
_03127_,231.89µm
_02058_,231.84µm
_02814_,231.63µm
_04769_,229.85µm
_06826_,229.65µm
_04507_,229.24µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_stage\[0\],228.73µm
_02528_,228.07µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[2\],227.97µm
_05078_,227.74µm
_06810_,225.73µm
_06740_,225.68µm
_02016_,225.12µm
_05507_,225.12µm
_05132_,224.61µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[17\],224.3µm
_03860_,223.23µm
_05950_,222.93µm
_06138_,222.88µm
_06116_,222.47µm
u_transform_scheduler_core.mod_diag_X0_q\[9\],221.86µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[2\],220.84µm
_04193_,220.74µm
_06421_,220.41µm
clknet_leaf_31_clk_regs,220.02µm
_02195_,219.77µm
_08572_,219.62µm
_06192_,219.57µm
_06750_,219.11µm
u_transform_scheduler_core.small_sent_uop,219.11µm
_06438_,218.96µm
_06133_,218.6µm
clknet_0_clk,218.45µm
_05768_,217.94µm
_04495_,217.89µm
_06245_,217.84µm
_05961_,217.58µm
_02142_,217.28µm
_05179_,217.28µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[3\],216.82µm
clknet_2_0_0_clk_regs,216.31µm
_03952_,216.21µm
_05155_,216.21µm
u_transform_scheduler_core.mod_diag_X1_q\[14\],215.65µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[9\],215.65µm
_06100_,215.6µm
_04378_,214.53µm
_06746_,214.53µm
_05628_,214.02µm
_06265_,214µm
_07751_,213.97µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[0\],212.44µm
_05566_,211.73µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[3\],210.71µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[0\],210.66µm
_02444_,210.35µm
_06014_,210.15µm
_06063_,210µm
_07722_,209.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[0\],209.13µm
u_transform_scheduler_core.mod_diag_X1_q\[13\],207.81µm
_05833_,207.76µm
_05794_,207.2µm
u_transform_scheduler_core.bf_X0_i\[12\],206.45µm
_04353_,206.13µm
_05341_,206.13µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_stage\[2\],206.12µm
_04118_,205.57µm
_06224_,205.52µm
_03326_,205.01µm
_03730_,204.805µm
_07042_,204.5µm
u_transform_scheduler_core.bf_X0_q\[5\],204.5µm
_04189_,204.4µm
_05007_,204.4µm
_05196_,203.89µm
_04939_,202.72µm
_05229_,202.21µm
u_transform_scheduler_core.mod_diag_X0_q\[12\],201.67µm
_06735_,201.65µm
u_transform_scheduler_core.dft12_active,201.24µm
u_transform_scheduler_core.mod_diag_X0_i\[10\],201.09µm
_04558_,200.24µm
_03392_,199.92µm
_04136_,199.51µm
_05711_,199.36µm
_02568_,199µm
_03437_,199µm
_02274_,198.34µm
_03107_,198.34µm
_04625_,198.29µm
_05782_,198.29µm
_04965_,198.24µm
_05819_,197.68µm
_03521_,197.27µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[6\],197.27µm
_03087_,197.17µm
_02453_,196.76µm
u_transform_scheduler_core.ofdm_fft_block_ready,196.1µm
_08424_,196.05µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[15\],195.54µm
_08425_,195.49µm
_04576_,195.44µm
_06435_,195.03µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[5\],195.03µm
_04643_,194.88µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[3\],194.47µm
_04798_,193.96µm
net81,193.91µm
top_state\[12\],193.86µm
_04621_,193.7µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[5\],193.4µm
u_transform_scheduler_core.fft128_tx_active,193.35µm
_06376_,193.2µm
_08392_,193.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[2\],193.07µm
_03497_,192.38µm
_05696_,191.72µm
_06338_,191.52µm
_03726_,191.11µm
_04286_,191.06µm
_07462_,191.06µm
_04575_,190.96µm
_05969_,190.65µm
_06022_,190.6µm
_04487_,189.99µm
u_transform_scheduler_core.rx_state\[2\],189.99µm
_06418_,189.84µm
_03725_,189.38µm
_04191_,189.38µm
_04261_,189µm
_02049_,188.26µm
_04548_,188.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[1\],187.7µm
u_transform_scheduler_core.mod_diag_X1_i\[12\],187.14µm
_05013_,187.09µm
_05988_,186.68µm
_07687_,186.53µm
u_transform_scheduler_core.rx_fft128_index\[6\],186.275µm
_04928_,185.92µm
_05859_,185.92µm
_02167_,185.56µm
_04022_,185.51µm
_05752_,185.36µm
_04506_,184.95µm
_05982_,184.95µm
_04364_,184.9µm
u_transform_scheduler_core.rx_state\[15\],184.9µm
_06320_,184.85µm
_08690_,184.34µm
_03935_,183.73µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_im_reg\[7\],183.68µm
_04483_,183.22µm
u_transform_scheduler_core.dft12_state\[1\],183.22µm
_03774_,183.17µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[17\],182.71µm
_03518_,182.25µm
u_transform_scheduler_core.u_fft_scratch_sram.state\[0\],182.1µm
u_transform_scheduler_core.fifo_x1_q\[0\]\[6\],182µm
_06318_,181.54µm
_06154_,181.44µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[13\],180.98µm
_04882_,180.88µm
_03961_,180.42µm
_04132_,180.42µm
u_transform_scheduler_core.u_fft128_modulo_controller.read_issue_count\[1\],180.29µm
_03694_,179.91µm
_04347_,179.35µm
_05895_,179.35µm
_04431_,179.3µm
_05279_,179.25µm
_06397_,178.79µm
_07454_,178.69µm
_06626_,178.64µm
top_state\[4\],178.43µm
u_transform_scheduler_core.fifo_x0_i\[0\]\[10\],178.18µm
_08171_,178.13µm
_03541_,177.72µm
u_transform_scheduler_core.mod_diag_X1_q\[11\],176.78µm
_06296_,176.45µm
_02062_,175.89µm
_03150_,175.02µm
_04250_,174.46µm
_04336_,174.36µm
_04068_,174.26µm
_04358_,174.26µm
_04824_,174.21µm
_05766_,174.21µm
_03546_,173.7µm
_03250_,173.6µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[13\],173.24µm
clknet_leaf_29_clk_regs,173.24µm
_04579_,173.09µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[1\],172.88µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[15\],172.58µm
_03230_,171.92µm
_05649_,171.92µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[12\],171.41µm
_04319_,170.95µm
_05919_,170.9µm
_06282_,170.9µm
_05145_,170.85µm
u_transform_scheduler_core.fifo_x2_i\[0\]\[10\],170.29µm
_04552_,169.83µm
_03458_,169.78µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[7\],169.59µm
_03600_,169.27µm
_04039_,169.22µm
_05300_,169.17µm
u_transform_scheduler_core.mod_diag_X0_q\[14\],169.17µm
_03933_,168.66µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[7\],168.2µm
_02018_,168.05µm
_05948_,167.69µm
_06829_,167.65µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[4\],167.64µm
_06064_,167.49µm
_05479_,167.44µm
u_transform_scheduler_core.mod_diag_X1_q\[10\],166.93µm
_04550_,166.51µm
_02095_,166.37µm
_02298_,166.37µm
_05725_,166.37µm
_05974_,166.13µm
_02541_,166.06µm
top_state\[2\],166.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[4\],166.01µm
_04913_,165.96µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[1\],165.81µm
net89,165.7µm
_02428_,165.4µm
_06081_,165.2µm
_04456_,165.04µm
_02463_,164.74µm
_02030_,164.64µm
u_transform_scheduler_core.u_fft128_modulo_controller.slot_phase\[1\],164.38µm
_04400_,164.33µm
_04551_,164.33µm
_07458_,164.28µm
_02433_,164.13µm
net215,163.245µm
_05976_,163.08µm
_04108_,163.06µm
u_transform_scheduler_core.ofdm_mem_addr\[6\],163.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[10\],163.06µm
_06062_,162.96µm
_03958_,162.55µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[12\],162.5µm
u_transform_scheduler_core.mod_diag_X0_i\[9\],162.4µm
_06012_,162.01µm
_02358_,161.99µm
_03148_,161.89µm
_03875_,161.84µm
_06729_,161.84µm
_02138_,161.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_im_reg\[5\],160.72µm
_06280_,160.48µm
_04711_,160.26µm
_00065_,160.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[11\],159.9µm
_03544_,159.75µm
_05698_,159.09µm
_05739_,159.04µm
_02782_,158.63µm
_08210_,158.53µm
u_transform_scheduler_core.fifo_x2_q\[0\]\[6\],158.53µm
_05806_,158.48µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_stage\[0\],158.22µm
_06208_,158.07µm
_06006_,157.97µm
_02591_,157.92µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[14\],157.56µm
_05965_,157.36µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[4\],157.15µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[4\],157.1µm
u_transform_scheduler_core.mod_diag_X1_q\[12\],156.9µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[2\],156.9µm
_07727_,156.44µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[14\],156.44µm
standalone_active,156.34µm
_04545_,156.29µm
_04050_,156.24µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[12\],155.27µm
_04624_,154.56µm
_04064_,153.74µm
_02395_,153.69µm
_04565_,153.49µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[8\],152.75µm
_04098_,152.62µm
_04311_,152.57µm
_02196_,152.47µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[11\],152.47µm
u_transform_scheduler_core.u_fft128_modulo_controller.slot_phase\[2\],151.91µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[14\],151.91µm
_02130_,150.69µm
_06459_,150.23µm
_03705_,150.13µm
u_transform_scheduler_core.mod_diag_X1_q\[9\],150.13µm
_07088_,150.08µm
_03047_,149.78µm
_04855_,149.52µm
_06616_,149.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[3\],148.96µm
_06859_,148.6µm
_05149_,147.84µm
_05873_,147.28µm
_06637_,147.28µm
_08048_,147.1µm
_06856_,146.77µm
_04285_,146.16µm
_05958_,146.16µm
_06954_,146.16µm
_02015_,145.65µm
_04593_,145.65µm
clknet_1_0__leaf_clk,145.46µm
_04104_,145.19µm
u_transform_scheduler_core.fifo_x0_q\[0\]\[6\],145.09µm
_04613_,145.04µm
net12,145.04µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[9\],144.58µm
_04051_,144.53µm
_04419_,144.53µm
u_transform_scheduler_core.fifo_count\[0\],143.92µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[1\],143.05µm
_03738_,142.8µm
_02364_,142.54µm
net109,142.23µm
_06808_,141.88µm
_03425_,141.73µm
_06719_,141.68µm
net20,141.12µm
_02275_,140.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[12\],140.72µm
_07724_,140.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[14\],140.05µm
_06724_,140µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_addr0\[0\],139.64µm
u_transform_scheduler_core.mod_diag_X0_q\[10\],139.44µm
_03177_,139.13µm
_02237_,138.98µm
_02243_,138.47µm
u_transform_scheduler_core.u_fft_scratch_sram.rv_hi,138.42µm
_06102_,138.37µm
_07005_,138.37µm
u_transform_scheduler_core.dft12_phase\[1\],138.21µm
_02468_,137.76µm
_06176_,137.76µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[13\],137.45µm
_06004_,137.4µm
_04433_,137.35µm
_05946_,137.35µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[3\],137.3µm
_04796_,137.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[3\],136.23µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[10\],135.72µm
_06993_,135.62µm
u_transform_scheduler_core.tx_mem_addr\[1\],135.62µm
_08271_,135.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[17\],135.16µm
_06059_,134.96µm
_08243_,134.6µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[9\],134.6µm
_04365_,134.55µm
u_transform_scheduler_core.ofdm_mem_addr\[5\],134.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_im_reg\[4\],134.45µm
_03729_,133.43µm
_04085_,133.43µm
u_transform_scheduler_core.fft128_block_ready,133.38µm
_03931_,133.33µm
_05214_,133.28µm
_06362_,132.26µm
_08281_,132.16µm
_04080_,131.24µm
_04969_,131.14µm
_06157_,131.09µm
_06641_,131.09µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[11\],130.63µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[7\],130.53µm
_04273_,130.02µm
_04405_,130.02µm
_05060_,129.97µm
_05127_,129.97µm
_02116_,129.92µm
_06647_,129.36µm
u_transform_scheduler_core.fifo_x2_q\[0\]\[5\],129.36µm
_02461_,129µm
u_transform_scheduler_core.bf_X0_q\[2\],128.9µm
clknet_1_1__leaf_clk,128.66µm
_02276_,128.44µm
_06060_,128.29µm
u_transform_scheduler_core.mod_diag_X0_q\[11\],128.29µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[2\],128.29µm
_04316_,128.24µm
_05680_,128.24µm
_02524_,127.73µm
_04173_,127.73µm
_06783_,127.68µm
_04052_,127.22µm
_02505_,127.17µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[4\],126.76µm
u_transform_scheduler_core.mod_diag_X1_i\[14\],126.71µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[15\],126.71µm
u_transform_scheduler_core.dft12_phase\[0\],126.25µm
_04241_,126.15µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[9\],126.15µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[14\],126.1µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_re_reg\[3\],126.1µm
u_transform_scheduler_core.tx_capture_done,126µm
top_state\[8\],125.74µm
_02478_,125.59µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[5\],125.59µm
_05590_,125.44µm
_03710_,125.08µm
_02021_,124.93µm
_04351_,124.93µm
_05084_,124.93µm
_08786_,124.93µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[8\],124.57µm
u_transform_scheduler_core.bf_X0_q\[0\],124.42µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[0\],123.86µm
_05661_,123.81µm
_08142_,123.76µm
_04053_,123.4µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_j\[4\],123.35µm
_05971_,123.25µm
_06848_,123.25µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_stage\[1\],122.71µm
_06163_,122.69µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[7\],122.33µm
_04061_,122.23µm
_04217_,122.23µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[12\],122.23µm
_05641_,122.08µm
_05723_,122.08µm
_06119_,121.62µm
_04563_,121.01µm
_06696_,120.96µm
_00038_,120.4µm
_04395_,120.04µm
u_transform_scheduler_core.mod_diag_X1_i\[13\],119.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[13\],119.94µm
_03394_,119.89µm
_06891_,119.89µm
_04361_,119.84µm
_04990_,119.84µm
_06294_,119.84µm
_04583_,119.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[17\],118.97µm
top_state\[15\],118.87µm
_04488_,118.77µm
_05194_,118.77µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[5\],118.26µm
_05995_,118.16µm
_02146_,117.7µm
_03857_,117.65µm
u_transform_scheduler_core.fifo_x2_q\[0\]\[2\],117.65µm
_04722_,117.6µm
_06965_,117.6µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[8\],117.19µm
_02663_,116.63µm
_05388_,116.63µm
u_transform_scheduler_core.dft12_phase_onehot\[2\],116.63µm
u_transform_scheduler_core.mod_diag_X0_i\[11\],116.63µm
_04723_,116.53µm
_05255_,116.53µm
_02484_,116.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[15\],115.97µm
_04794_,115.92µm
_08628_,115.92µm
u_transform_scheduler_core.tx_sample_i\[6\],115.92µm
_04021_,115.66µm
_03711_,115.56µm
u_transform_scheduler_core.tx_output_busy,115.56µm
_03588_,115.46µm
_03592_,115.41µm
_08404_,115.36µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[13\],114.95µm
_08275_,114.9µm
_04874_,114.85µm
_04687_,114.8µm
_04112_,114.34µm
u_transform_scheduler_core.dft12_tx_active,114.34µm
